FID,OBJECTID,field,Var1,Var2,value
214,12599,28929,-28.625000000000000,124.625000000000000,1
215,12613,28981,-16.625000000000000,124.875000000000000,1
216,12614,28982,-18.625000000000000,124.875000000000000,1
217,12615,28983,-20.625000000000000,124.875000000000000,1
218,12616,28984,-22.625000000000000,124.875000000000000,1
219,12617,28985,-24.625000000000000,124.875000000000000,1
220,12618,28986,-26.625000000000000,124.875000000000000,1
221,12619,28987,-28.625000000000000,124.875000000000000,1
222,12633,29038,-14.625000000000000,125.125000000000000,1
223,12634,29039,-16.625000000000000,125.125000000000000,1
224,12635,29040,-18.625000000000000,125.125000000000000,1
225,12636,29041,-20.625000000000000,125.125000000000000,1
226,12637,29042,-22.625000000000000,125.125000000000000,1
227,12638,29043,-24.625000000000000,125.125000000000000,1
228,12639,29044,-26.625000000000000,125.125000000000000,1
229,12640,29045,-28.625000000000000,125.125000000000000,1
230,12654,29096,-14.625000000000000,125.375000000000000,1
231,12655,29097,-16.625000000000000,125.375000000000000,1
232,12656,29098,-18.625000000000000,125.375000000000000,1
233,12657,29099,-20.625000000000000,125.375000000000000,1
234,12658,29100,-22.625000000000000,125.375000000000000,1
235,12659,29101,-24.625000000000000,125.375000000000000,1
236,12660,29102,-26.625000000000000,125.375000000000000,1
237,12661,29103,-28.625000000000000,125.375000000000000,1
238,12675,29154,-14.625000000000000,125.625000000000000,1
239,12676,29155,-16.625000000000000,125.625000000000000,1
240,12677,29156,-18.625000000000000,125.625000000000000,1
241,12678,29157,-20.625000000000000,125.625000000000000,1
242,12679,29158,-22.625000000000000,125.625000000000000,1
243,12680,29159,-24.625000000000000,125.625000000000000,1
244,12681,29160,-26.625000000000000,125.625000000000000,1
245,12682,29161,-28.625000000000000,125.625000000000000,1
246,12696,29213,-16.625000000000000,125.875000000000000,1
247,12697,29214,-18.625000000000000,125.875000000000000,1
248,12698,29215,-20.625000000000000,125.875000000000000,1
249,12699,29216,-22.625000000000000,125.875000000000000,1
250,12700,29217,-24.625000000000000,125.875000000000000,1
251,12701,29218,-26.625000000000000,125.875000000000000,1
252,12702,29219,-28.625000000000000,125.875000000000000,1
253,12716,29270,-14.625000000000000,126.125000000000000,1
254,12717,29271,-16.625000000000000,126.125000000000000,1
255,12718,29272,-18.625000000000000,126.125000000000000,1
256,12719,29273,-20.625000000000000,126.125000000000000,1
257,12720,29274,-22.625000000000000,126.125000000000000,1
258,12721,29275,-24.625000000000000,126.125000000000000,1
259,12722,29276,-26.625000000000000,126.125000000000000,1
260,12723,29277,-28.625000000000000,126.125000000000000,1
261,12736,29328,-14.625000000000000,126.375000000000000,1
262,12737,29329,-16.625000000000000,126.375000000000000,1
263,12738,29330,-18.625000000000000,126.375000000000000,1
264,12739,29331,-20.625000000000000,126.375000000000000,1
265,12740,29332,-22.625000000000000,126.375000000000000,1
266,12741,29333,-24.625000000000000,126.375000000000000,1
267,12742,29334,-26.625000000000000,126.375000000000000,1
268,12743,29335,-28.625000000000000,126.375000000000000,1
269,12757,29386,-14.625000000000000,126.625000000000000,1
270,12758,29387,-16.625000000000000,126.625000000000000,1
271,12759,29388,-18.625000000000000,126.625000000000000,1
272,12760,29389,-20.625000000000000,126.625000000000000,1
273,12761,29390,-22.625000000000000,126.625000000000000,1
