FID,OBJECTID,field,Var1,Var2,value
0,6975,13936,29.375000000000000,60.125000000000000,1
1,6976,13937,27.375000000000000,60.125000000000000,1
2,6991,13994,29.375000000000000,60.375000000000000,1
3,6992,13995,27.375000000000000,60.375000000000000,1
4,7007,14052,29.375000000000000,60.625000000000000,1
5,7008,14053,27.375000000000000,60.625000000000000,1
6,7023,14110,29.375000000000000,60.875000000000000,1
7,7024,14111,27.375000000000000,60.875000000000000,1
8,7039,14168,29.375000000000000,61.125000000000000,1
9,7040,14169,27.375000000000000,61.125000000000000,1
10,7056,14226,29.375000000000000,61.375000000000000,1
11,7057,14227,27.375000000000000,61.375000000000000,1
12,7073,14284,29.375000000000000,61.625000000000000,1
13,7074,14285,27.375000000000000,61.625000000000000,1
14,7090,14342,29.375000000000000,61.875000000000000,1
15,7091,14343,27.375000000000000,61.875000000000000,1
16,7107,14400,29.375000000000000,62.125000000000000,1
17,7108,14401,27.375000000000000,62.125000000000000,1
18,7124,14458,29.375000000000000,62.375000000000000,1
19,7125,14459,27.375000000000000,62.375000000000000,1
20,7141,14516,29.375000000000000,62.625000000000000,1
21,7142,14517,27.375000000000000,62.625000000000000,1
22,7158,14574,29.375000000000000,62.875000000000000,1
23,7159,14575,27.375000000000000,62.875000000000000,1
24,7175,14632,29.375000000000000,63.125000000000000,1
25,7176,14633,27.375000000000000,63.125000000000000,1
26,7192,14690,29.375000000000000,63.375000000000000,1
27,7193,14691,27.375000000000000,63.375000000000000,1
28,7209,14748,29.375000000000000,63.625000000000000,1
29,7210,14749,27.375000000000000,63.625000000000000,1
30,7226,14806,29.375000000000000,63.875000000000000,1
31,7227,14807,27.375000000000000,63.875000000000000,1
32,7243,14864,29.375000000000000,64.125000000000000,1
33,7244,14865,27.375000000000000,64.125000000000000,1
34,7260,14922,29.375000000000000,64.375000000000000,1
35,7261,14923,27.375000000000000,64.375000000000000,1
36,7277,14980,29.375000000000000,64.625000000000000,1
37,7278,14981,27.375000000000000,64.625000000000000,1
38,7294,15038,29.375000000000000,64.875000000000000,1
39,7295,15039,27.375000000000000,64.875000000000000,1
40,7311,15096,29.375000000000000,65.125000000000000,1
41,7312,15097,27.375000000000000,65.125000000000000,1
42,7328,15154,29.375000000000000,65.375000000000000,1
43,7329,15155,27.375000000000000,65.375000000000000,1
44,7345,15212,29.375000000000000,65.625000000000000,1
45,7346,15213,27.375000000000000,65.625000000000000,1
46,7362,15270,29.375000000000000,65.875000000000000,1
47,7363,15271,27.375000000000000,65.875000000000000,1
48,7379,15328,29.375000000000000,66.125000000000000,1
49,7380,15329,27.375000000000000,66.125000000000000,1
50,7396,15386,29.375000000000000,66.375000000000000,1
51,7397,15387,27.375000000000000,66.375000000000000,1
52,7413,15444,29.375000000000000,66.625000000000000,1
53,7414,15445,27.375000000000000,66.625000000000000,1
54,7415,15446,25.375000000000000,66.625000000000000,1
55,7431,15502,29.375000000000000,66.875000000000000,1
56,7432,15503,27.375000000000000,66.875000000000000,1
57,7433,15504,25.375000000000000,66.875000000000000,1
58,7449,15560,29.375000000000000,67.125000000000000,1
59,7450,15561,27.375000000000000,67.125000000000000,1
60,7451,15562,25.375000000000000,67.125000000000000,1
61,7467,15618,29.375000000000000,67.375000000000000,1
62,7468,15619,27.375000000000000,67.375000000000000,1
63,7469,15620,25.375000000000000,67.375000000000000,1
64,7485,15676,29.375000000000000,67.625000000000000,1
65,7486,15677,27.375000000000000,67.625000000000000,1
66,7487,15678,25.375000000000000,67.625000000000000,1
67,7503,15734,29.375000000000000,67.875000000000000,1
68,7504,15735,27.375000000000000,67.875000000000000,1
69,7505,15736,25.375000000000000,67.875000000000000,1
70,7521,15792,29.375000000000000,68.125000000000000,1
71,7522,15793,27.375000000000000,68.125000000000000,1
72,7523,15794,25.375000000000000,68.125000000000000,1
73,7539,15850,29.375000000000000,68.375000000000000,1
74,7540,15851,27.375000000000000,68.375000000000000,1
75,7541,15852,25.375000000000000,68.375000000000000,1
76,7557,15908,29.375000000000000,68.625000000000000,1
77,7558,15909,27.375000000000000,68.625000000000000,1
78,7559,15910,25.375000000000000,68.625000000000000,1
79,7575,15966,29.375000000000000,68.875000000000000,1
80,7576,15967,27.375000000000000,68.875000000000000,1
81,7577,15968,25.375000000000000,68.875000000000000,1
82,7578,15969,23.375000000000000,68.875000000000000,1
83,7594,16024,29.375000000000000,69.125000000000000,1
84,7595,16025,27.375000000000000,69.125000000000000,1
85,7596,16026,25.375000000000000,69.125000000000000,1
86,7597,16027,23.375000000000000,69.125000000000000,1
87,7613,16082,29.375000000000000,69.375000000000000,1
88,7614,16083,27.375000000000000,69.375000000000000,1
89,7615,16084,25.375000000000000,69.375000000000000,1
90,7616,16085,23.375000000000000,69.375000000000000,1
91,7632,16140,29.375000000000000,69.625000000000000,1
92,7633,16141,27.375000000000000,69.625000000000000,1
