FID,OBJECTID,field,Var1,Var2,value
0,1,4,53.375000000000000,0.125000000000000,1
1,2,5,51.375000000000000,0.125000000000000,1
2,22,63,51.375000000000000,0.375000000000000,1
3,42,121,51.375000000000000,0.625000000000000,1
4,62,179,51.375000000000000,0.875000000000000,1
5,445,1338,53.375000000000000,5.875000000000000,1
6,465,1396,53.375000000000000,6.125000000000000,1
7,485,1451,59.375000000000000,6.375000000000000,1
8,486,1454,53.375000000000000,6.375000000000000,1
9,507,1509,59.375000000000000,6.625000000000000,1
10,508,1512,53.375000000000000,6.625000000000000,1
11,529,1567,59.375000000000000,6.875000000000000,1
12,530,1570,53.375000000000000,6.875000000000000,1
13,551,1625,59.375000000000000,7.125000000000000,1
14,552,1628,53.375000000000000,7.125000000000000,1
15,573,1683,59.375000000000000,7.375000000000000,1
16,574,1686,53.375000000000000,7.375000000000000,1
17,595,1741,59.375000000000000,7.625000000000000,1
18,596,1744,53.375000000000000,7.625000000000000,1
19,617,1799,59.375000000000000,7.875000000000000,1
20,618,1802,53.375000000000000,7.875000000000000,1
21,639,1857,59.375000000000000,8.125000000000000,1
22,640,1860,53.375000000000000,8.125000000000000,1
23,661,1915,59.375000000000000,8.375000000000000,1
24,662,1918,53.375000000000000,8.375000000000000,1
25,683,1973,59.375000000000000,8.625000000000000,1
26,684,1976,53.375000000000000,8.625000000000000,1
27,705,2031,59.375000000000000,8.875000000000000,1
28,706,2033,55.375000000000000,8.875000000000000,1
29,707,2034,53.375000000000000,8.875000000000000,1
30,728,2089,59.375000000000000,9.125000000000000,1
31,729,2091,55.375000000000000,9.125000000000000,1
32,730,2092,53.375000000000000,9.125000000000000,1
33,752,2147,59.375000000000000,9.375000000000000,1
34,753,2149,55.375000000000000,9.375000000000000,1
35,754,2150,53.375000000000000,9.375000000000000,1
36,776,2205,59.375000000000000,9.625000000000000,1
37,777,2208,53.375000000000000,9.625000000000000,1
38,800,2263,59.375000000000000,9.875000000000000,1
39,801,2265,55.375000000000000,9.875000000000000,1
40,802,2266,53.375000000000000,9.875000000000000,1
41,827,2321,59.375000000000000,10.125000000000000,1
42,828,2323,55.375000000000000,10.125000000000000,1
43,829,2324,53.375000000000000,10.125000000000000,1
44,854,2379,59.375000000000000,10.375000000000000,1
45,855,2381,55.375000000000000,10.375000000000000,1
46,881,2439,55.375000000000000,10.625000000000000,1
47,907,2495,59.375000000000000,10.875000000000000,1
48,933,2553,59.375000000000000,11.125000000000000,1
49,957,2611,59.375000000000000,11.375000000000000,1
50,958,2613,55.375000000000000,11.375000000000000,1
51,983,2669,59.375000000000000,11.625000000000000,1
52,984,2671,55.375000000000000,11.625000000000000,1
53,1009,2727,59.375000000000000,11.875000000000000,1
54,1010,2729,55.375000000000000,11.875000000000000,1
55,1037,2785,59.375000000000000,12.125000000000000,1
56,1038,2786,57.375000000000000,12.125000000000000,1
57,1039,2787,55.375000000000000,12.125000000000000,1
58,1066,2843,59.375000000000000,12.375000000000000,1
59,1067,2844,57.375000000000000,12.375000000000000,1
60,1068,2845,55.375000000000000,12.375000000000000,1
61,1096,2901,59.375000000000000,12.625000000000000,1
62,1097,2902,57.375000000000000,12.625000000000000,1
63,1125,2959,59.375000000000000,12.875000000000000,1
64,1126,2960,57.375000000000000,12.875000000000000,1
65,1154,3017,59.375000000000000,13.125000000000000,1
66,1155,3018,57.375000000000000,13.125000000000000,1
67,1156,3019,55.375000000000000,13.125000000000000,1
68,1185,3075,59.375000000000000,13.375000000000000,1
69,1186,3076,57.375000000000000,13.375000000000000,1
70,1187,3077,55.375000000000000,13.375000000000000,1
71,1216,3133,59.375000000000000,13.625000000000000,1
72,1217,3134,57.375000000000000,13.625000000000000,1
73,1247,3191,59.375000000000000,13.875000000000000,1
74,1248,3192,57.375000000000000,13.875000000000000,1
75,1282,3249,59.375000000000000,14.125000000000000,1
76,1283,3250,57.375000000000000,14.125000000000000,1
77,1317,3307,59.375000000000000,14.375000000000000,1
78,1318,3308,57.375000000000000,14.375000000000000,1
79,1352,3365,59.375000000000000,14.625000000000000,1
80,1353,3366,57.375000000000000,14.625000000000000,1
81,1388,3423,59.375000000000000,14.875000000000000,1
82,1389,3424,57.375000000000000,14.875000000000000,1
83,1425,3481,59.375000000000000,15.125000000000000,1
84,1426,3482,57.375000000000000,15.125000000000000,1
85,1461,3539,59.375000000000000,15.375000000000000,1
86,1462,3540,57.375000000000000,15.375000000000000,1
87,1497,3597,59.375000000000000,15.625000000000000,1
88,1498,3598,57.375000000000000,15.625000000000000,1
89,1533,3655,59.375000000000000,15.875000000000000,1
90,1534,3656,57.375000000000000,15.875000000000000,1
91,1569,3713,59.375000000000000,16.125000000000000,1
92,1570,3714,57.375000000000000,16.125000000000000,1
93,1605,3771,59.375000000000000,16.375000000000000,1
94,1640,3829,59.375000000000000,16.625000000000000,1
95,1676,3887,59.375000000000000,16.875000000000000,1
96,1818,4119,59.375000000000000,17.875000000000000,1
97,2376,4990,57.375000000000000,21.625000000000000,1
98,2419,5048,57.375000000000000,21.875000000000000,1
99,2463,5106,57.375000000000000,22.125000000000000,1
100,2507,5164,57.375000000000000,22.375000000000000,1
101,2551,5222,57.375000000000000,22.625000000000000,1
102,2595,5280,57.375000000000000,22.875000000000000,1
103,2883,5686,57.375000000000000,24.625000000000000,1
104,2924,5744,57.375000000000000,24.875000000000000,1
105,2965,5802,57.375000000000000,25.125000000000000,1
106,3583,6671,59.375000000000000,28.875000000000000,1
107,3621,6729,59.375000000000000,29.125000000000000,1
108,3659,6787,59.375000000000000,29.375000000000000,1
109,3697,6845,59.375000000000000,29.625000000000000,1
110,3735,6903,59.375000000000000,29.875000000000000,1
111,3773,6961,59.375000000000000,30.125000000000000,1
112,3811,7019,59.375000000000000,30.375000000000000,1
113,3849,7077,59.375000000000000,30.625000000000000,1
114,3886,7135,59.375000000000000,30.875000000000000,1
115,3923,7193,59.375000000000000,31.125000000000000,1
116,3960,7251,59.375000000000000,31.375000000000000,1
117,3996,7309,59.375000000000000,31.625000000000000,1
118,4032,7367,59.375000000000000,31.875000000000000,1
119,4068,7425,59.375000000000000,32.125000000000000,1
120,4104,7483,59.375000000000000,32.375000000000000,1
121,4140,7541,59.375000000000000,32.625000000000000,1
122,21311,81494,53.375000000000000,-8.625000000000000,1
123,21329,81552,53.375000000000000,-8.375000000000000,1
124,21348,81610,53.375000000000000,-8.125000000000000,1
125,21368,81668,53.375000000000000,-7.875000000000000,1
126,21388,81726,53.375000000000000,-7.625000000000000,1
127,21408,81784,53.375000000000000,-7.375000000000000,1
128,21428,81842,53.375000000000000,-7.125000000000000,1
129,21448,81900,53.375000000000000,-6.875000000000000,1
130,21468,81958,53.375000000000000,-6.625000000000000,1
131,21488,82016,53.375000000000000,-6.375000000000000,1
132,21545,82188,57.375000000000000,-5.625000000000000,1
133,21565,82246,57.375000000000000,-5.375000000000000,1
134,21585,82304,57.375000000000000,-5.125000000000000,1
135,21605,82362,57.375000000000000,-4.875000000000000,1
136,21624,82420,57.375000000000000,-4.625000000000000,1
137,21643,82478,57.375000000000000,-4.375000000000000,1
138,21662,82536,57.375000000000000,-4.125000000000000,1
139,21681,82594,57.375000000000000,-3.875000000000000,1
140,21700,82653,55.375000000000000,-3.625000000000000,1
141,21720,82711,55.375000000000000,-3.375000000000000,1
142,21740,82769,55.375000000000000,-3.125000000000000,1
