FID,OBJECTID,field,Var1,Var2,value
0,10247,23206,49.375000000000000,100.125000000000000,1
1,10248,23207,47.375000000000000,100.125000000000000,1
2,10249,23208,45.375000000000000,100.125000000000000,1
3,10250,23209,43.375000000000000,100.125000000000000,1
4,10251,23210,41.375000000000000,100.125000000000000,1
5,10252,23211,39.375000000000000,100.125000000000000,1
6,10253,23212,37.375000000000000,100.125000000000000,1
7,10254,23213,35.375000000000000,100.125000000000000,1
8,10255,23214,33.375000000000000,100.125000000000000,1
9,10256,23215,31.375000000000000,100.125000000000000,1
10,10257,23216,29.375000000000000,100.125000000000000,1
11,10258,23217,27.375000000000000,100.125000000000000,1
12,10259,23218,25.375000000000000,100.125000000000000,1
13,10260,23219,23.375000000000000,100.125000000000000,1
14,10261,23220,21.375000000000000,100.125000000000000,1
15,10272,23264,49.375000000000000,100.375000000000000,1
16,10273,23265,47.375000000000000,100.375000000000000,1
17,10274,23266,45.375000000000000,100.375000000000000,1
18,10275,23267,43.375000000000000,100.375000000000000,1
19,10276,23268,41.375000000000000,100.375000000000000,1
20,10277,23269,39.375000000000000,100.375000000000000,1
21,10278,23270,37.375000000000000,100.375000000000000,1
22,10279,23271,35.375000000000000,100.375000000000000,1
23,10280,23272,33.375000000000000,100.375000000000000,1
24,10281,23273,31.375000000000000,100.375000000000000,1
25,10282,23274,29.375000000000000,100.375000000000000,1
26,10283,23275,27.375000000000000,100.375000000000000,1
27,10284,23276,25.375000000000000,100.375000000000000,1
28,10285,23277,23.375000000000000,100.375000000000000,1
29,10286,23278,21.375000000000000,100.375000000000000,1
30,10296,23322,49.375000000000000,100.625000000000000,1
31,10297,23323,47.375000000000000,100.625000000000000,1
32,10298,23324,45.375000000000000,100.625000000000000,1
33,10299,23325,43.375000000000000,100.625000000000000,1
34,10300,23326,41.375000000000000,100.625000000000000,1
35,10301,23327,39.375000000000000,100.625000000000000,1
36,10302,23328,37.375000000000000,100.625000000000000,1
37,10303,23329,35.375000000000000,100.625000000000000,1
38,10304,23330,33.375000000000000,100.625000000000000,1
39,10305,23331,31.375000000000000,100.625000000000000,1
40,10306,23332,29.375000000000000,100.625000000000000,1
41,10307,23333,27.375000000000000,100.625000000000000,1
42,10308,23334,25.375000000000000,100.625000000000000,1
43,10309,23335,23.375000000000000,100.625000000000000,1
44,10310,23336,21.375000000000000,100.625000000000000,1
45,10320,23380,49.375000000000000,100.875000000000000,1
46,10321,23381,47.375000000000000,100.875000000000000,1
47,10322,23382,45.375000000000000,100.875000000000000,1
48,10323,23383,43.375000000000000,100.875000000000000,1
49,10324,23384,41.375000000000000,100.875000000000000,1
50,10325,23385,39.375000000000000,100.875000000000000,1
51,10326,23386,37.375000000000000,100.875000000000000,1
52,10327,23387,35.375000000000000,100.875000000000000,1
53,10328,23388,33.375000000000000,100.875000000000000,1
54,10329,23389,31.375000000000000,100.875000000000000,1
55,10330,23390,29.375000000000000,100.875000000000000,1
56,10331,23391,27.375000000000000,100.875000000000000,1
57,10332,23392,25.375000000000000,100.875000000000000,1
58,10333,23393,23.375000000000000,100.875000000000000,1
59,10334,23394,21.375000000000000,100.875000000000000,1
60,10344,23438,49.375000000000000,101.125000000000000,1
61,10345,23439,47.375000000000000,101.125000000000000,1
62,10346,23440,45.375000000000000,101.125000000000000,1
63,10347,23441,43.375000000000000,101.125000000000000,1
64,10348,23442,41.375000000000000,101.125000000000000,1
65,10349,23443,39.375000000000000,101.125000000000000,1
66,10350,23444,37.375000000000000,101.125000000000000,1
67,10351,23445,35.375000000000000,101.125000000000000,1
68,10352,23446,33.375000000000000,101.125000000000000,1
69,10353,23447,31.375000000000000,101.125000000000000,1
70,10354,23448,29.375000000000000,101.125000000000000,1
71,10355,23449,27.375000000000000,101.125000000000000,1
72,10356,23450,25.375000000000000,101.125000000000000,1
73,10357,23451,23.375000000000000,101.125000000000000,1
74,10358,23452,21.375000000000000,101.125000000000000,1
75,10368,23496,49.375000000000000,101.375000000000000,1
76,10369,23497,47.375000000000000,101.375000000000000,1
77,10370,23498,45.375000000000000,101.375000000000000,1
78,10371,23499,43.375000000000000,101.375000000000000,1
79,10372,23500,41.375000000000000,101.375000000000000,1
80,10373,23501,39.375000000000000,101.375000000000000,1
81,10374,23502,37.375000000000000,101.375000000000000,1
82,10375,23503,35.375000000000000,101.375000000000000,1
83,10376,23504,33.375000000000000,101.375000000000000,1
84,10377,23505,31.375000000000000,101.375000000000000,1
85,10378,23506,29.375000000000000,101.375000000000000,1
86,10379,23507,27.375000000000000,101.375000000000000,1
87,10380,23508,25.375000000000000,101.375000000000000,1
88,10381,23509,23.375000000000000,101.375000000000000,1
89,10382,23510,21.375000000000000,101.375000000000000,1
90,10397,23554,49.375000000000000,101.625000000000000,1
91,10398,23555,47.375000000000000,101.625000000000000,1
92,10399,23556,45.375000000000000,101.625000000000000,1
93,10400,23557,43.375000000000000,101.625000000000000,1
94,10401,23558,41.375000000000000,101.625000000000000,1
95,10402,23559,39.375000000000000,101.625000000000000,1
96,10403,23560,37.375000000000000,101.625000000000000,1
97,10404,23561,35.375000000000000,101.625000000000000,1
98,10405,23562,33.375000000000000,101.625000000000000,1
99,10406,23563,31.375000000000000,101.625000000000000,1
100,10407,23564,29.375000000000000,101.625000000000000,1
101,10408,23565,27.375000000000000,101.625000000000000,1
102,10409,23566,25.375000000000000,101.625000000000000,1
103,10410,23567,23.375000000000000,101.625000000000000,1
104,10411,23568,21.375000000000000,101.625000000000000,1
105,10426,23612,49.375000000000000,101.875000000000000,1
