FID,OBJECTID,field,Var1,Var2,value
0,18,24,13.375000000000000,0.125000000000000,1
1,19,25,11.375000000000000,0.125000000000000,1
2,20,26,9.375000000000000,0.125000000000000,1
3,21,27,7.375000000000000,0.125000000000000,1
4,38,82,13.375000000000000,0.375000000000000,1
5,39,83,11.375000000000000,0.375000000000000,1
6,40,84,9.375000000000000,0.375000000000000,1
7,41,85,7.375000000000000,0.375000000000000,1
8,58,140,13.375000000000000,0.625000000000000,1
9,59,141,11.375000000000000,0.625000000000000,1
10,60,142,9.375000000000000,0.625000000000000,1
11,61,143,7.375000000000000,0.625000000000000,1
12,78,198,13.375000000000000,0.875000000000000,1
13,79,199,11.375000000000000,0.875000000000000,1
14,80,200,9.375000000000000,0.875000000000000,1
15,81,201,7.375000000000000,0.875000000000000,1
16,97,256,13.375000000000000,1.125000000000000,1
17,98,257,11.375000000000000,1.125000000000000,1
18,99,258,9.375000000000000,1.125000000000000,1
19,100,259,7.375000000000000,1.125000000000000,1
20,117,314,13.375000000000000,1.375000000000000,1
21,118,315,11.375000000000000,1.375000000000000,1
22,119,316,9.375000000000000,1.375000000000000,1
23,120,317,7.375000000000000,1.375000000000000,1
24,137,372,13.375000000000000,1.625000000000000,1
25,138,373,11.375000000000000,1.625000000000000,1
26,139,374,9.375000000000000,1.625000000000000,1
27,140,375,7.375000000000000,1.625000000000000,1
28,157,430,13.375000000000000,1.875000000000000,1
29,158,431,11.375000000000000,1.875000000000000,1
30,159,432,9.375000000000000,1.875000000000000,1
31,160,433,7.375000000000000,1.875000000000000,1
32,177,488,13.375000000000000,2.125000000000000,1
33,178,489,11.375000000000000,2.125000000000000,1
34,179,490,9.375000000000000,2.125000000000000,1
35,180,491,7.375000000000000,2.125000000000000,1
36,196,546,13.375000000000000,2.375000000000000,1
37,197,547,11.375000000000000,2.375000000000000,1
38,198,548,9.375000000000000,2.375000000000000,1
39,199,549,7.375000000000000,2.375000000000000,1
40,215,604,13.375000000000000,2.625000000000000,1
41,216,605,11.375000000000000,2.625000000000000,1
42,217,606,9.375000000000000,2.625000000000000,1
43,218,607,7.375000000000000,2.625000000000000,1
44,234,662,13.375000000000000,2.875000000000000,1
45,235,663,11.375000000000000,2.875000000000000,1
46,236,664,9.375000000000000,2.875000000000000,1
47,237,665,7.375000000000000,2.875000000000000,1
48,253,720,13.375000000000000,3.125000000000000,1
49,254,721,11.375000000000000,3.125000000000000,1
50,255,722,9.375000000000000,3.125000000000000,1
51,256,723,7.375000000000000,3.125000000000000,1
52,272,778,13.375000000000000,3.375000000000000,1
53,273,779,11.375000000000000,3.375000000000000,1
54,274,780,9.375000000000000,3.375000000000000,1
55,275,781,7.375000000000000,3.375000000000000,1
56,291,836,13.375000000000000,3.625000000000000,1
57,292,837,11.375000000000000,3.625000000000000,1
58,293,838,9.375000000000000,3.625000000000000,1
59,294,839,7.375000000000000,3.625000000000000,1
60,309,894,13.375000000000000,3.875000000000000,1
61,310,895,11.375000000000000,3.875000000000000,1
62,311,896,9.375000000000000,3.875000000000000,1
63,312,897,7.375000000000000,3.875000000000000,1
64,327,952,13.375000000000000,4.125000000000000,1
65,328,953,11.375000000000000,4.125000000000000,1
66,329,954,9.375000000000000,4.125000000000000,1
67,330,955,7.375000000000000,4.125000000000000,1
68,346,1010,13.375000000000000,4.375000000000000,1
69,347,1011,11.375000000000000,4.375000000000000,1
70,348,1012,9.375000000000000,4.375000000000000,1
71,349,1013,7.375000000000000,4.375000000000000,1
72,365,1068,13.375000000000000,4.625000000000000,1
73,366,1069,11.375000000000000,4.625000000000000,1
74,367,1070,9.375000000000000,4.625000000000000,1
75,368,1071,7.375000000000000,4.625000000000000,1
76,384,1126,13.375000000000000,4.875000000000000,1
77,385,1127,11.375000000000000,4.875000000000000,1
78,386,1128,9.375000000000000,4.875000000000000,1
79,387,1129,7.375000000000000,4.875000000000000,1
80,403,1184,13.375000000000000,5.125000000000000,1
81,404,1185,11.375000000000000,5.125000000000000,1
82,405,1186,9.375000000000000,5.125000000000000,1
83,406,1187,7.375000000000000,5.125000000000000,1
84,422,1242,13.375000000000000,5.375000000000000,1
85,423,1243,11.375000000000000,5.375000000000000,1
86,424,1244,9.375000000000000,5.375000000000000,1
87,425,1245,7.375000000000000,5.375000000000000,1
88,441,1300,13.375000000000000,5.625000000000000,1
89,442,1301,11.375000000000000,5.625000000000000,1
90,443,1302,9.375000000000000,5.625000000000000,1
91,444,1303,7.375000000000000,5.625000000000000,1
92,461,1358,13.375000000000000,5.875000000000000,1
93,462,1359,11.375000000000000,5.875000000000000,1
94,463,1360,9.375000000000000,5.875000000000000,1
95,464,1361,7.375000000000000,5.875000000000000,1
96,481,1416,13.375000000000000,6.125000000000000,1
97,482,1417,11.375000000000000,6.125000000000000,1
98,483,1418,9.375000000000000,6.125000000000000,1
99,484,1419,7.375000000000000,6.125000000000000,1
100,502,1474,13.375000000000000,6.375000000000000,1
101,503,1475,11.375000000000000,6.375000000000000,1
102,504,1476,9.375000000000000,6.375000000000000,1
103,505,1477,7.375000000000000,6.375000000000000,1
104,506,1478,5.375000000000000,6.375000000000000,1
105,524,1532,13.375000000000000,6.625000000000000,1
106,525,1533,11.375000000000000,6.625000000000000,1
107,526,1534,9.375000000000000,6.625000000000000,1
108,527,1535,7.375000000000000,6.625000000000000,1
109,528,1536,5.375000000000000,6.625000000000000,1
110,546,1590,13.375000000000000,6.875000000000000,1
111,547,1591,11.375000000000000,6.875000000000000,1
112,548,1592,9.375000000000000,6.875000000000000,1
