FID,OBJECTID,field,Var1,Var2,value
0,2982,5824,13.375000000000000,25.125000000000000,1
1,2983,5825,11.375000000000000,25.125000000000000,1
2,2984,5826,9.375000000000000,25.125000000000000,1
3,2985,5827,7.375000000000000,25.125000000000000,1
4,2986,5828,5.375000000000000,25.125000000000000,1
5,2987,5829,3.375000000000000,25.125000000000000,1
6,2988,5830,1.375000000000000,25.125000000000000,1
7,2989,5831,-0.625000000000000,25.125000000000000,1
8,2990,5832,-2.625000000000000,25.125000000000000,1
9,2991,5833,-4.625000000000000,25.125000000000000,1
10,2992,5834,-6.625000000000000,25.125000000000000,1
11,2993,5835,-8.625000000000000,25.125000000000000,1
12,2994,5836,-10.625000000000000,25.125000000000000,1
13,3023,5882,13.375000000000000,25.375000000000000,1
14,3024,5883,11.375000000000000,25.375000000000000,1
15,3025,5884,9.375000000000000,25.375000000000000,1
16,3026,5885,7.375000000000000,25.375000000000000,1
17,3027,5886,5.375000000000000,25.375000000000000,1
18,3028,5887,3.375000000000000,25.375000000000000,1
19,3029,5888,1.375000000000000,25.375000000000000,1
20,3030,5889,-0.625000000000000,25.375000000000000,1
21,3031,5890,-2.625000000000000,25.375000000000000,1
22,3032,5891,-4.625000000000000,25.375000000000000,1
23,3033,5892,-6.625000000000000,25.375000000000000,1
24,3034,5893,-8.625000000000000,25.375000000000000,1
25,3035,5894,-10.625000000000000,25.375000000000000,1
26,3064,5940,13.375000000000000,25.625000000000000,1
27,3065,5941,11.375000000000000,25.625000000000000,1
28,3066,5942,9.375000000000000,25.625000000000000,1
29,3067,5943,7.375000000000000,25.625000000000000,1
30,3068,5944,5.375000000000000,25.625000000000000,1
31,3069,5945,3.375000000000000,25.625000000000000,1
32,3070,5946,1.375000000000000,25.625000000000000,1
33,3071,5947,-0.625000000000000,25.625000000000000,1
34,3072,5948,-2.625000000000000,25.625000000000000,1
35,3073,5949,-4.625000000000000,25.625000000000000,1
36,3074,5950,-6.625000000000000,25.625000000000000,1
37,3075,5951,-8.625000000000000,25.625000000000000,1
38,3076,5952,-10.625000000000000,25.625000000000000,1
39,3105,5998,13.375000000000000,25.875000000000000,1
40,3106,5999,11.375000000000000,25.875000000000000,1
41,3107,6000,9.375000000000000,25.875000000000000,1
42,3108,6001,7.375000000000000,25.875000000000000,1
