FID,OBJECTID,field,Var1,Var2,value
101,18646,67737,-40.625000000000000,-68.125000000000000,1
102,18647,67738,-42.625000000000000,-68.125000000000000,1
103,18648,67739,-44.625000000000000,-68.125000000000000,1
104,18649,67740,-46.625000000000000,-68.125000000000000,1
105,18650,67741,-48.625000000000000,-68.125000000000000,1
106,18651,67742,-50.625000000000000,-68.125000000000000,1
107,18678,67789,-28.625000000000000,-67.875000000000000,1
108,18679,67790,-30.625000000000000,-67.875000000000000,1
109,18680,67791,-32.625000000000000,-67.875000000000000,1
110,18681,67792,-34.625000000000000,-67.875000000000000,1
111,18682,67793,-36.625000000000000,-67.875000000000000,1
112,18683,67794,-38.625000000000000,-67.875000000000000,1
113,18684,67795,-40.625000000000000,-67.875000000000000,1
114,18685,67796,-42.625000000000000,-67.875000000000000,1
115,18686,67797,-44.625000000000000,-67.875000000000000,1
116,18687,67798,-46.625000000000000,-67.875000000000000,1
117,18688,67799,-48.625000000000000,-67.875000000000000,1
118,18689,67800,-50.625000000000000,-67.875000000000000,1
119,18715,67846,-26.625000000000000,-67.625000000000000,1
120,18716,67847,-28.625000000000000,-67.625000000000000,1
121,18717,67848,-30.625000000000000,-67.625000000000000,1
122,18718,67849,-32.625000000000000,-67.625000000000000,1
123,18719,67850,-34.625000000000000,-67.625000000000000,1
124,18720,67851,-36.625000000000000,-67.625000000000000,1
125,18721,67852,-38.625000000000000,-67.625000000000000,1
126,18722,67853,-40.625000000000000,-67.625000000000000,1
127,18723,67854,-42.625000000000000,-67.625000000000000,1
128,18724,67855,-44.625000000000000,-67.625000000000000,1
129,18725,67856,-46.625000000000000,-67.625000000000000,1
130,18726,67857,-48.625000000000000,-67.625000000000000,1
131,18727,67858,-50.625000000000000,-67.625000000000000,1
132,18753,67904,-26.625000000000000,-67.375000000000000,1
133,18754,67905,-28.625000000000000,-67.375000000000000,1
134,18755,67906,-30.625000000000000,-67.375000000000000,1
135,18756,67907,-32.625000000000000,-67.375000000000000,1
136,18757,67908,-34.625000000000000,-67.375000000000000,1
137,18758,67909,-36.625000000000000,-67.375000000000000,1
138,18759,67910,-38.625000000000000,-67.375000000000000,1
139,18760,67911,-40.625000000000000,-67.375000000000000,1
140,18761,67912,-42.625000000000000,-67.375000000000000,1
141,18762,67913,-44.625000000000000,-67.375000000000000,1
142,18763,67914,-46.625000000000000,-67.375000000000000,1
143,18764,67915,-48.625000000000000,-67.375000000000000,1
144,18765,67916,-50.625000000000000,-67.375000000000000,1
145,18789,67961,-24.625000000000000,-67.125000000000000,1
146,18790,67962,-26.625000000000000,-67.125000000000000,1
147,18791,67963,-28.625000000000000,-67.125000000000000,1
148,18792,67964,-30.625000000000000,-67.125000000000000,1
149,18793,67965,-32.625000000000000,-67.125000000000000,1
150,18794,67966,-34.625000000000000,-67.125000000000000,1
151,18795,67967,-36.625000000000000,-67.125000000000000,1
152,18796,67968,-38.625000000000000,-67.125000000000000,1
153,18797,67969,-40.625000000000000,-67.125000000000000,1
154,18798,67970,-42.625000000000000,-67.125000000000000,1
155,18799,67971,-44.625000000000000,-67.125000000000000,1
156,18800,67972,-46.625000000000000,-67.125000000000000,1
157,18801,67973,-48.625000000000000,-67.125000000000000,1
158,18802,67974,-50.625000000000000,-67.125000000000000,1
159,18825,68018,-22.625000000000000,-66.875000000000000,1
160,18826,68019,-24.625000000000000,-66.875000000000000,1
161,18827,68020,-26.625000000000000,-66.875000000000000,1
162,18828,68021,-28.625000000000000,-66.875000000000000,1
163,18829,68022,-30.625000000000000,-66.875000000000000,1
164,18830,68023,-32.625000000000000,-66.875000000000000,1
165,18831,68024,-34.625000000000000,-66.875000000000000,1
166,18832,68025,-36.625000000000000,-66.875000000000000,1
167,18833,68026,-38.625000000000000,-66.875000000000000,1
168,18834,68027,-40.625000000000000,-66.875000000000000,1
169,18835,68028,-42.625000000000000,-66.875000000000000,1
170,18836,68029,-44.625000000000000,-66.875000000000000,1
171,18837,68030,-46.625000000000000,-66.875000000000000,1
172,18838,68031,-48.625000000000000,-66.875000000000000,1
173,18839,68032,-50.625000000000000,-66.875000000000000,1
174,18862,68076,-22.625000000000000,-66.625000000000000,1
175,18863,68077,-24.625000000000000,-66.625000000000000,1
176,18864,68078,-26.625000000000000,-66.625000000000000,1
177,18865,68079,-28.625000000000000,-66.625000000000000,1
178,18866,68080,-30.625000000000000,-66.625000000000000,1
179,18867,68081,-32.625000000000000,-66.625000000000000,1
180,18868,68082,-34.625000000000000,-66.625000000000000,1
181,18869,68083,-36.625000000000000,-66.625000000000000,1
182,18870,68084,-38.625000000000000,-66.625000000000000,1
183,18871,68085,-40.625000000000000,-66.625000000000000,1
184,18872,68086,-42.625000000000000,-66.625000000000000,1
185,18873,68087,-44.625000000000000,-66.625000000000000,1
186,18874,68088,-46.625000000000000,-66.625000000000000,1
187,18875,68089,-48.625000000000000,-66.625000000000000,1
188,18876,68090,-50.625000000000000,-66.625000000000000,1
189,18898,68133,-20.625000000000000,-66.375000000000000,1
190,18899,68134,-22.625000000000000,-66.375000000000000,1
191,18900,68135,-24.625000000000000,-66.375000000000000,1
192,18901,68136,-26.625000000000000,-66.375000000000000,1
193,18902,68137,-28.625000000000000,-66.375000000000000,1
194,18903,68138,-30.625000000000000,-66.375000000000000,1
195,18904,68139,-32.625000000000000,-66.375000000000000,1
196,18905,68140,-34.625000000000000,-66.375000000000000,1
197,18906,68141,-36.625000000000000,-66.375000000000000,1
198,18907,68142,-38.625000000000000,-66.375000000000000,1
199,18908,68143,-40.625000000000000,-66.375000000000000,1
200,18909,68144,-42.625000000000000,-66.375000000000000,1
201,18910,68145,-44.625000000000000,-66.375000000000000,1
202,18911,68146,-46.625000000000000,-66.375000000000000,1
203,18912,68147,-48.625000000000000,-66.375000000000000,1
204,18913,68148,-50.625000000000000,-66.375000000000000,1
205,18933,68191,-20.625000000000000,-66.125000000000000,1
206,18934,68192,-22.625000000000000,-66.125000000000000,1
207,18935,68193,-24.625000000000000,-66.125000000000000,1
208,18936,68194,-26.625000000000000,-66.125000000000000,1
209,18937,68195,-28.625000000000000,-66.125000000000000,1
210,18938,68196,-30.625000000000000,-66.125000000000000,1
211,18939,68197,-32.625000000000000,-66.125000000000000,1
212,18940,68198,-34.625000000000000,-66.125000000000000,1
213,18941,68199,-36.625000000000000,-66.125000000000000,1
214,18942,68200,-38.625000000000000,-66.125000000000000,1
215,18943,68201,-40.625000000000000,-66.125000000000000,1
216,18964,68249,-20.625000000000000,-65.875000000000000,1
217,18965,68250,-22.625000000000000,-65.875000000000000,1
218,18966,68251,-24.625000000000000,-65.875000000000000,1
219,18967,68252,-26.625000000000000,-65.875000000000000,1
220,18968,68253,-28.625000000000000,-65.875000000000000,1
221,18969,68254,-30.625000000000000,-65.875000000000000,1
222,18970,68255,-32.625000000000000,-65.875000000000000,1
223,18971,68256,-34.625000000000000,-65.875000000000000,1
224,18972,68257,-36.625000000000000,-65.875000000000000,1
225,18973,68258,-38.625000000000000,-65.875000000000000,1
226,18974,68259,-40.625000000000000,-65.875000000000000,1
227,18995,68307,-20.625000000000000,-65.625000000000000,1
228,18996,68308,-22.625000000000000,-65.625000000000000,1
229,18997,68309,-24.625000000000000,-65.625000000000000,1
230,18998,68310,-26.625000000000000,-65.625000000000000,1
231,18999,68311,-28.625000000000000,-65.625000000000000,1
232,19000,68312,-30.625000000000000,-65.625000000000000,1
233,19001,68313,-32.625000000000000,-65.625000000000000,1
