FID,OBJECTID,field,Var1,Var2,value
0,8076,17406,49.375000000000000,75.125000000000000,1
1,8077,17407,47.375000000000000,75.125000000000000,1
2,8078,17408,45.375000000000000,75.125000000000000,1
3,8079,17409,43.375000000000000,75.125000000000000,1
4,8080,17410,41.375000000000000,75.125000000000000,1
5,8081,17411,39.375000000000000,75.125000000000000,1
6,8082,17412,37.375000000000000,75.125000000000000,1
7,8083,17413,35.375000000000000,75.125000000000000,1
8,8084,17414,33.375000000000000,75.125000000000000,1
9,8085,17415,31.375000000000000,75.125000000000000,1
10,8100,17464,49.375000000000000,75.375000000000000,1
11,8101,17465,47.375000000000000,75.375000000000000,1
12,8102,17466,45.375000000000000,75.375000000000000,1
13,8103,17467,43.375000000000000,75.375000000000000,1
14,8104,17468,41.375000000000000,75.375000000000000,1
15,8105,17469,39.375000000000000,75.375000000000000,1
16,8106,17470,37.375000000000000,75.375000000000000,1
17,8107,17471,35.375000000000000,75.375000000000000,1
18,8108,17472,33.375000000000000,75.375000000000000,1
19,8109,17473,31.375000000000000,75.375000000000000,1
20,8124,17522,49.375000000000000,75.625000000000000,1
21,8125,17523,47.375000000000000,75.625000000000000,1
22,8126,17524,45.375000000000000,75.625000000000000,1
23,8127,17525,43.375000000000000,75.625000000000000,1
24,8128,17526,41.375000000000000,75.625000000000000,1
25,8129,17527,39.375000000000000,75.625000000000000,1
26,8130,17528,37.375000000000000,75.625000000000000,1
27,8131,17529,35.375000000000000,75.625000000000000,1
28,8132,17530,33.375000000000000,75.625000000000000,1
29,8133,17531,31.375000000000000,75.625000000000000,1
30,8148,17580,49.375000000000000,75.875000000000000,1
31,8149,17581,47.375000000000000,75.875000000000000,1
32,8150,17582,45.375000000000000,75.875000000000000,1
33,8151,17583,43.375000000000000,75.875000000000000,1
34,8152,17584,41.375000000000000,75.875000000000000,1
35,8153,17585,39.375000000000000,75.875000000000000,1
36,8154,17586,37.375000000000000,75.875000000000000,1
37,8155,17587,35.375000000000000,75.875000000000000,1
38,8156,17588,33.375000000000000,75.875000000000000,1
39,8157,17589,31.375000000000000,75.875000000000000,1
40,8173,17638,49.375000000000000,76.125000000000000,1
41,8174,17639,47.375000000000000,76.125000000000000,1
42,8175,17640,45.375000000000000,76.125000000000000,1
43,8176,17641,43.375000000000000,76.125000000000000,1
44,8177,17642,41.375000000000000,76.125000000000000,1
45,8178,17643,39.375000000000000,76.125000000000000,1
46,8179,17644,37.375000000000000,76.125000000000000,1
47,8180,17645,35.375000000000000,76.125000000000000,1
48,8181,17646,33.375000000000000,76.125000000000000,1
49,8182,17647,31.375000000000000,76.125000000000000,1
50,8198,17696,49.375000000000000,76.375000000000000,1
51,8199,17697,47.375000000000000,76.375000000000000,1
52,8200,17698,45.375000000000000,76.375000000000000,1
53,8201,17699,43.375000000000000,76.375000000000000,1
54,8202,17700,41.375000000000000,76.375000000000000,1
55,8203,17701,39.375000000000000,76.375000000000000,1
56,8204,17702,37.375000000000000,76.375000000000000,1
57,8205,17703,35.375000000000000,76.375000000000000,1
58,8206,17704,33.375000000000000,76.375000000000000,1
59,8207,17705,31.375000000000000,76.375000000000000,1
60,8224,17754,49.375000000000000,76.625000000000000,1
61,8225,17755,47.375000000000000,76.625000000000000,1
62,8226,17756,45.375000000000000,76.625000000000000,1
63,8227,17757,43.375000000000000,76.625000000000000,1
64,8228,17758,41.375000000000000,76.625000000000000,1
65,8229,17759,39.375000000000000,76.625000000000000,1
66,8230,17760,37.375000000000000,76.625000000000000,1
67,8231,17761,35.375000000000000,76.625000000000000,1
68,8232,17762,33.375000000000000,76.625000000000000,1
69,8233,17763,31.375000000000000,76.625000000000000,1
70,8250,17812,49.375000000000000,76.875000000000000,1
71,8251,17813,47.375000000000000,76.875000000000000,1
72,8252,17814,45.375000000000000,76.875000000000000,1
73,8253,17815,43.375000000000000,76.875000000000000,1
74,8254,17816,41.375000000000000,76.875000000000000,1
75,8255,17817,39.375000000000000,76.875000000000000,1
76,8256,17818,37.375000000000000,76.875000000000000,1
77,8257,17819,35.375000000000000,76.875000000000000,1
78,8258,17820,33.375000000000000,76.875000000000000,1
79,8259,17821,31.375000000000000,76.875000000000000,1
80,8276,17870,49.375000000000000,77.125000000000000,1
81,8277,17871,47.375000000000000,77.125000000000000,1
82,8278,17872,45.375000000000000,77.125000000000000,1
83,8279,17873,43.375000000000000,77.125000000000000,1
84,8280,17874,41.375000000000000,77.125000000000000,1
85,8281,17875,39.375000000000000,77.125000000000000,1
86,8282,17876,37.375000000000000,77.125000000000000,1
87,8283,17877,35.375000000000000,77.125000000000000,1
88,8284,17878,33.375000000000000,77.125000000000000,1
89,8285,17879,31.375000000000000,77.125000000000000,1
90,8302,17928,49.375000000000000,77.375000000000000,1
91,8303,17929,47.375000000000000,77.375000000000000,1
92,8304,17930,45.375000000000000,77.375000000000000,1
93,8305,17931,43.375000000000000,77.375000000000000,1
94,8306,17932,41.375000000000000,77.375000000000000,1
95,8307,17933,39.375000000000000,77.375000000000000,1
96,8308,17934,37.375000000000000,77.375000000000000,1
97,8309,17935,35.375000000000000,77.375000000000000,1
98,8310,17936,33.375000000000000,77.375000000000000,1
99,8311,17937,31.375000000000000,77.375000000000000,1
100,8328,17986,49.375000000000000,77.625000000000000,1
101,8329,17987,47.375000000000000,77.625000000000000,1
102,8330,17988,45.375000000000000,77.625000000000000,1
103,8331,17989,43.375000000000000,77.625000000000000,1
104,8332,17990,41.375000000000000,77.625000000000000,1
105,8333,17991,39.375000000000000,77.625000000000000,1
106,8334,17992,37.375000000000000,77.625000000000000,1
107,8335,17993,35.375000000000000,77.625000000000000,1
108,8336,17994,33.375000000000000,77.625000000000000,1
109,8337,17995,31.375000000000000,77.625000000000000,1
110,8354,18044,49.375000000000000,77.875000000000000,1
111,8355,18045,47.375000000000000,77.875000000000000,1
112,8356,18046,45.375000000000000,77.875000000000000,1
113,8357,18047,43.375000000000000,77.875000000000000,1
114,8358,18048,41.375000000000000,77.875000000000000,1
115,8359,18049,39.375000000000000,77.875000000000000,1
116,8360,18050,37.375000000000000,77.875000000000000,1
117,8361,18051,35.375000000000000,77.875000000000000,1
118,8362,18052,33.375000000000000,77.875000000000000,1
119,8363,18053,31.375000000000000,77.875000000000000,1
120,8380,18102,49.375000000000000,78.125000000000000,1
121,8381,18103,47.375000000000000,78.125000000000000,1
122,8382,18104,45.375000000000000,78.125000000000000,1
123,8383,18105,43.375000000000000,78.125000000000000,1
124,8384,18106,41.375000000000000,78.125000000000000,1
125,8385,18107,39.375000000000000,78.125000000000000,1
126,8386,18108,37.375000000000000,78.125000000000000,1
127,8387,18109,35.375000000000000,78.125000000000000,1
128,8388,18110,33.375000000000000,78.125000000000000,1
129,8389,18111,31.375000000000000,78.125000000000000,1
130,8406,18160,49.375000000000000,78.375000000000000,1
131,8407,18161,47.375000000000000,78.375000000000000,1
132,8408,18162,45.375000000000000,78.375000000000000,1
133,8409,18163,43.375000000000000,78.375000000000000,1
134,8410,18164,41.375000000000000,78.375000000000000,1
135,8411,18165,39.375000000000000,78.375000000000000,1
136,8412,18166,37.375000000000000,78.375000000000000,1
137,8413,18167,35.375000000000000,78.375000000000000,1
138,8414,18168,33.375000000000000,78.375000000000000,1
139,8415,18169,31.375000000000000,78.375000000000000,1
140,8432,18218,49.375000000000000,78.625000000000000,1
141,8433,18219,47.375000000000000,78.625000000000000,1
142,8434,18220,45.375000000000000,78.625000000000000,1
143,8435,18221,43.375000000000000,78.625000000000000,1
144,8436,18222,41.375000000000000,78.625000000000000,1
145,8437,18223,39.375000000000000,78.625000000000000,1
146,8438,18224,37.375000000000000,78.625000000000000,1
147,8439,18225,35.375000000000000,78.625000000000000,1
148,8440,18226,33.375000000000000,78.625000000000000,1
149,8441,18227,31.375000000000000,78.625000000000000,1
150,8458,18276,49.375000000000000,78.875000000000000,1
151,8459,18277,47.375000000000000,78.875000000000000,1
152,8460,18278,45.375000000000000,78.875000000000000,1
153,8461,18279,43.375000000000000,78.875000000000000,1
154,8462,18280,41.375000000000000,78.875000000000000,1
155,8463,18281,39.375000000000000,78.875000000000000,1
156,8464,18282,37.375000000000000,78.875000000000000,1
157,8465,18283,35.375000000000000,78.875000000000000,1
158,8466,18284,33.375000000000000,78.875000000000000,1
159,8467,18285,31.375000000000000,78.875000000000000,1
160,8483,18334,49.375000000000000,79.125000000000000,1
161,8484,18335,47.375000000000000,79.125000000000000,1
162,8485,18336,45.375000000000000,79.125000000000000,1
163,8486,18337,43.375000000000000,79.125000000000000,1
164,8487,18338,41.375000000000000,79.125000000000000,1
165,8488,18339,39.375000000000000,79.125000000000000,1
166,8489,18340,37.375000000000000,79.125000000000000,1
167,8490,18341,35.375000000000000,79.125000000000000,1
168,8491,18342,33.375000000000000,79.125000000000000,1
169,8492,18343,31.375000000000000,79.125000000000000,1
170,8508,18392,49.375000000000000,79.375000000000000,1
171,8509,18393,47.375000000000000,79.375000000000000,1
172,8510,18394,45.375000000000000,79.375000000000000,1
173,8511,18395,43.375000000000000,79.375000000000000,1
174,8512,18396,41.375000000000000,79.375000000000000,1
175,8513,18397,39.375000000000000,79.375000000000000,1
176,8514,18398,37.375000000000000,79.375000000000000,1
177,8515,18399,35.375000000000000,79.375000000000000,1
178,8516,18400,33.375000000000000,79.375000000000000,1
179,8517,18401,31.375000000000000,79.375000000000000,1
180,8533,18450,49.375000000000000,79.625000000000000,1
181,8534,18451,47.375000000000000,79.625000000000000,1
182,8535,18452,45.375000000000000,79.625000000000000,1
183,8536,18453,43.375000000000000,79.625000000000000,1
184,8537,18454,41.375000000000000,79.625000000000000,1
185,8538,18455,39.375000000000000,79.625000000000000,1
186,8539,18456,37.375000000000000,79.625000000000000,1
187,8540,18457,35.375000000000000,79.625000000000000,1
188,8541,18458,33.375000000000000,79.625000000000000,1
189,8542,18459,31.375000000000000,79.625000000000000,1
190,8558,18508,49.375000000000000,79.875000000000000,1
191,8559,18509,47.375000000000000,79.875000000000000,1
192,8560,18510,45.375000000000000,79.875000000000000,1
193,8561,18511,43.375000000000000,79.875000000000000,1
194,8562,18512,41.375000000000000,79.875000000000000,1
195,8563,18513,39.375000000000000,79.875000000000000,1
196,8564,18514,37.375000000000000,79.875000000000000,1
197,8565,18515,35.375000000000000,79.875000000000000,1
198,8566,18516,33.375000000000000,79.875000000000000,1
199,8567,18517,31.375000000000000,79.875000000000000,1
200,8582,18566,49.375000000000000,80.125000000000000,1
201,8583,18567,47.375000000000000,80.125000000000000,1
202,8584,18568,45.375000000000000,80.125000000000000,1
203,8585,18569,43.375000000000000,80.125000000000000,1
204,8586,18570,41.375000000000000,80.125000000000000,1
205,8587,18571,39.375000000000000,80.125000000000000,1
206,8588,18572,37.375000000000000,80.125000000000000,1
207,8589,18573,35.375000000000000,80.125000000000000,1
208,8590,18574,33.375000000000000,80.125000000000000,1
209,8591,18575,31.375000000000000,80.125000000000000,1
210,8605,18624,49.375000000000000,80.375000000000000,1
211,8606,18625,47.375000000000000,80.375000000000000,1
212,8607,18626,45.375000000000000,80.375000000000000,1
213,8608,18627,43.375000000000000,80.375000000000000,1
214,8609,18628,41.375000000000000,80.375000000000000,1
215,8610,18629,39.375000000000000,80.375000000000000,1
216,8611,18630,37.375000000000000,80.375000000000000,1
217,8612,18631,35.375000000000000,80.375000000000000,1
218,8613,18632,33.375000000000000,80.375000000000000,1
219,8614,18633,31.375000000000000,80.375000000000000,1
220,8627,18682,49.375000000000000,80.625000000000000,1
221,8628,18683,47.375000000000000,80.625000000000000,1
222,8629,18684,45.375000000000000,80.625000000000000,1
223,8630,18685,43.375000000000000,80.625000000000000,1
224,8631,18686,41.375000000000000,80.625000000000000,1
225,8632,18687,39.375000000000000,80.625000000000000,1
226,8633,18688,37.375000000000000,80.625000000000000,1
227,8634,18689,35.375000000000000,80.625000000000000,1
228,8635,18690,33.375000000000000,80.625000000000000,1
229,8636,18691,31.375000000000000,80.625000000000000,1
230,8649,18740,49.375000000000000,80.875000000000000,1
231,8650,18741,47.375000000000000,80.875000000000000,1
232,8651,18742,45.375000000000000,80.875000000000000,1
233,8652,18743,43.375000000000000,80.875000000000000,1
234,8653,18744,41.375000000000000,80.875000000000000,1
235,8654,18745,39.375000000000000,80.875000000000000,1
236,8655,18746,37.375000000000000,80.875000000000000,1
237,8656,18747,35.375000000000000,80.875000000000000,1
238,8657,18748,33.375000000000000,80.875000000000000,1
239,8658,18749,31.375000000000000,80.875000000000000,1
240,8671,18798,49.375000000000000,81.125000000000000,1
241,8672,18799,47.375000000000000,81.125000000000000,1
242,8673,18800,45.375000000000000,81.125000000000000,1
243,8674,18801,43.375000000000000,81.125000000000000,1
244,8675,18802,41.375000000000000,81.125000000000000,1
245,8676,18803,39.375000000000000,81.125000000000000,1
246,8677,18804,37.375000000000000,81.125000000000000,1
247,8678,18805,35.375000000000000,81.125000000000000,1
248,8679,18806,33.375000000000000,81.125000000000000,1
249,8680,18807,31.375000000000000,81.125000000000000,1
250,8693,18856,49.375000000000000,81.375000000000000,1
251,8694,18857,47.375000000000000,81.375000000000000,1
252,8695,18858,45.375000000000000,81.375000000000000,1
253,8696,18859,43.375000000000000,81.375000000000000,1
254,8697,18860,41.375000000000000,81.375000000000000,1
255,8698,18861,39.375000000000000,81.375000000000000,1
256,8699,18862,37.375000000000000,81.375000000000000,1
257,8700,18863,35.375000000000000,81.375000000000000,1
258,8701,18864,33.375000000000000,81.375000000000000,1
259,8702,18865,31.375000000000000,81.375000000000000,1
260,8715,18914,49.375000000000000,81.625000000000000,1
261,8716,18915,47.375000000000000,81.625000000000000,1
262,8717,18916,45.375000000000000,81.625000000000000,1
263,8718,18917,43.375000000000000,81.625000000000000,1
264,8719,18918,41.375000000000000,81.625000000000000,1
265,8720,18919,39.375000000000000,81.625000000000000,1
266,8721,18920,37.375000000000000,81.625000000000000,1
267,8722,18921,35.375000000000000,81.625000000000000,1
268,8723,18922,33.375000000000000,81.625000000000000,1
269,8724,18923,31.375000000000000,81.625000000000000,1
270,8737,18972,49.375000000000000,81.875000000000000,1
271,8738,18973,47.375000000000000,81.875000000000000,1
272,8739,18974,45.375000000000000,81.875000000000000,1
273,8740,18975,43.375000000000000,81.875000000000000,1
274,8741,18976,41.375000000000000,81.875000000000000,1
275,8742,18977,39.375000000000000,81.875000000000000,1
276,8743,18978,37.375000000000000,81.875000000000000,1
277,8744,18979,35.375000000000000,81.875000000000000,1
278,8745,18980,33.375000000000000,81.875000000000000,1
279,8746,18981,31.375000000000000,81.875000000000000,1
280,8759,19030,49.375000000000000,82.125000000000000,1
281,8760,19031,47.375000000000000,82.125000000000000,1
282,8761,19032,45.375000000000000,82.125000000000000,1
283,8762,19033,43.375000000000000,82.125000000000000,1
